,NG1 Comdty Position,HO1 Comdty Position,QS1 Comdty Position,GC1 Comdty Position,SI1 Comdty Position,HG1 Comdty Position,LMCADS03 Comdty Position,LMAHDS03 Comdty Position,LMZSDS03 Comdty Position,LMSNDS03 Comdty Position,C 1 Comdty Position,W 1 Comdty Position,O 1 Comdty Position,S 1 Comdty Position,SM1 Comdty Position
3828,-1,-1,-1,0,1,-1,0,0,0,1,1,1,1,0,0
3829,-1,-1,-1,0,1,-1,0,0,0,1,1,1,1,0,0
3830,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3831,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3832,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3833,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3834,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3835,-1,-1,-1,0,1,-1,0,0,0,1,1,0,1,1,0
3836,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3837,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3838,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3839,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3840,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3841,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3842,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3843,-1,-1,-1,0,0,-1,0,0,0,1,1,0,1,1,1
3844,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3845,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3846,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3847,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3848,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3849,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3850,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3851,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3852,-1,-1,-1,0,0,-1,0,1,0,1,1,0,0,1,1
3853,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3854,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3855,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3856,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3857,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3858,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3859,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3860,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3861,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3862,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3863,-1,-1,-1,0,0,0,-1,1,0,1,1,0,0,1,1
3864,-1,-1,-1,0,0,0,-1,0,0,1,1,1,0,1,1
3865,-1,-1,-1,0,0,0,-1,0,0,1,1,1,0,1,1
3866,-1,-1,-1,0,0,0,-1,0,0,1,1,1,0,1,1
3867,-1,-1,0,0,0,-1,-1,0,0,1,1,1,0,1,1
3868,-1,-1,0,0,0,-1,-1,0,0,1,1,1,0,1,1
3869,-1,-1,0,0,0,-1,-1,0,0,1,1,1,0,1,1
3870,-1,-1,0,0,0,0,-1,0,-1,1,1,1,0,1,1
3871,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3872,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3873,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3874,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3875,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3876,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3877,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3878,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3879,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3880,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3881,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3882,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3883,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3884,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3885,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3886,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3887,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3888,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3889,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3890,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3891,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3892,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3893,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3894,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3895,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3896,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3897,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3898,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3899,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3900,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3901,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3902,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3903,-1,0,0,0,0,-1,-1,0,-1,1,1,1,0,1,1
3904,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3905,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3906,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3907,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3908,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3909,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3910,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3911,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3912,-1,0,1,0,0,-1,-1,0,-1,1,1,1,0,1,0
3913,-1,0,1,0,0,-1,-1,0,-1,1,1,0,0,1,1
3914,-1,0,1,0,0,-1,-1,0,-1,1,1,0,0,1,1
3915,-1,0,1,0,0,-1,-1,0,-1,1,1,0,0,1,1
3916,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3917,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3918,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3919,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3920,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3921,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3922,0,0,1,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3923,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3924,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3925,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3926,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3927,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3928,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3929,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3930,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3931,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3932,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3933,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3934,1,0,0,0,0,-1,-1,-1,-1,1,1,0,0,1,1
3935,1,0,1,0,0,-1,-1,-1,-1,0,1,0,0,1,1
3936,1,0,1,0,0,-1,-1,-1,-1,0,1,0,0,1,1
3937,1,1,0,0,0,-1,-1,-1,-1,0,1,0,0,1,1
3938,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3939,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3940,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3941,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3942,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3943,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3944,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3945,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3946,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3947,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3948,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,1
3949,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3950,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3951,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3952,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3953,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3954,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3955,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3956,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3957,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3958,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3959,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3960,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3961,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3962,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3963,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3964,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3965,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3966,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3967,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3968,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3969,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3970,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3971,1,1,1,0,-1,-1,-1,0,-1,0,0,0,0,1,1
3972,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3973,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3974,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3975,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3976,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3977,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3978,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
3979,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3980,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3981,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3982,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3983,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3984,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3985,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3986,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3987,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3988,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3989,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3990,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3991,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3992,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3993,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3994,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3995,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3996,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3997,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3998,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
3999,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
4000,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
4001,1,0,0,0,-1,-1,-1,0,-1,0,0,1,1,1,1
4002,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4003,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4004,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4005,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4006,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4007,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4008,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4009,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4010,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4011,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4012,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4013,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4014,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4015,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4016,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4017,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4018,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4019,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4020,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4021,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4022,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4023,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4024,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4025,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4026,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4027,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4028,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4029,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4030,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4031,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4032,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4033,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4034,1,1,0,0,-1,-1,-1,0,-1,1,0,0,0,1,1
4035,1,1,0,0,0,-1,-1,0,-1,1,0,0,-1,1,1
4036,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4037,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4038,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4039,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4040,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4041,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4042,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4043,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4044,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4045,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4046,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4047,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4048,1,1,0,0,0,-1,-1,0,-1,0,1,0,-1,1,1
4049,1,1,0,0,0,-1,-1,1,-1,0,0,0,-1,1,1
4050,1,1,0,0,0,-1,-1,1,-1,0,0,0,-1,1,1
4051,1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,1,1
4052,1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,1,1
4053,1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,1,1
4054,1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,1,1
4055,1,1,0,-1,0,-1,-1,1,-1,0,0,0,0,1,1
4056,1,1,0,0,-1,-1,-1,1,-1,0,0,0,0,1,1
4057,1,1,0,0,-1,-1,-1,1,-1,0,0,0,0,1,1
4058,1,1,0,0,-1,-1,-1,1,-1,0,0,0,0,1,1
4059,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4060,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4061,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4062,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4063,1,0,0,0,-1,-1,-1,1,-1,0,0,0,1,1,1
4064,1,0,0,0,-1,-1,-1,1,-1,0,0,0,1,1,1
4065,1,0,0,0,-1,-1,-1,1,-1,0,0,0,1,1,1
4066,1,0,0,0,-1,-1,-1,1,-1,0,0,0,1,1,1
4067,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4068,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4069,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4070,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4071,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4072,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4073,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4074,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4075,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4076,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4077,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4078,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4079,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4080,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4081,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4082,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4083,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4084,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4085,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4086,1,0,0,0,-1,-1,-1,0,-1,0,1,0,1,1,1
4087,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4088,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4089,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4090,1,1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1
4091,1,1,0,0,0,-1,-1,0,-1,-1,0,0,1,1,1
4092,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4093,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4094,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4095,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4096,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4097,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4098,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4099,1,1,1,0,0,-1,-1,0,-1,-1,0,0,0,1,1
4100,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4101,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4102,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4103,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4104,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4105,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4106,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4107,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4108,1,1,1,0,0,-1,-1,0,-1,0,0,-1,0,1,1
4109,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4110,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4111,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4112,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4113,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4114,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4115,1,1,1,0,0,0,-1,0,-1,0,-1,-1,0,1,1
4116,1,1,1,1,0,0,-1,0,-1,0,-1,-1,0,0,1
4117,1,1,1,1,0,0,-1,0,-1,0,-1,-1,0,0,1
4118,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1
4119,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1
4120,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1
4121,1,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1
4122,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4123,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4124,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4125,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4126,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4127,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4128,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4129,1,1,1,1,0,0,0,0,-1,0,-1,-1,-1,0,1
4130,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4131,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4132,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4133,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4134,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4135,1,1,1,1,0,0,0,1,-1,0,-1,-1,-1,0,0
4136,1,1,1,1,0,1,0,0,-1,0,-1,-1,-1,0,0
4137,1,1,1,1,0,1,0,0,-1,0,-1,-1,-1,0,0
4138,1,1,1,1,0,1,0,0,-1,0,-1,-1,-1,0,0
4139,1,1,1,1,0,1,0,0,-1,0,-1,-1,-1,0,0
4140,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4141,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4142,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4143,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4144,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4145,0,1,1,1,0,1,0,1,-1,0,-1,-1,-1,0,0
4146,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4147,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4148,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4149,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4150,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4151,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4152,0,1,1,1,0,1,1,0,-1,0,-1,-1,-1,0,0
4153,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4154,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4155,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4156,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4157,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4158,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4159,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4160,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4161,0,1,1,1,0,1,1,0,-1,-1,-1,0,-1,0,0
4162,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4163,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4164,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4165,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4166,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4167,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4168,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4169,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4170,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4171,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4172,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4173,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4174,1,1,1,0,0,1,1,0,-1,-1,-1,0,-1,0,0
4175,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,0,0
4176,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,0,0
4177,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,0,0
4178,1,1,1,0,0,1,1,0,0,-1,-1,-1,-1,0,0
4179,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4180,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4181,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4182,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4183,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4184,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4185,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4186,1,1,1,0,0,1,1,0,0,-1,-1,0,-1,-1,0
4187,0,1,1,0,0,1,1,1,0,-1,-1,0,-1,-1,0
4188,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4189,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4190,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4191,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4192,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4193,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4194,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4195,0,1,1,0,0,1,1,0,1,-1,-1,0,-1,-1,0
4196,0,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1
4197,0,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1
4198,0,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1
4199,0,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1
4200,0,1,1,0,0,1,1,0,1,-1,-1,0,0,-1,-1
